subject,predicate,object,relation,provided_by,provided_date,category,classifier,auc_roc,feature_importance,feature_coefficient,log_positive_patient_count,log_negative_patient_count
CHEBI:44915,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-1.9041641120726776,5,7
UNII:3JB47N2Q2P,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-1.9256008117971983,5,7
NCIT:C167118,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-1.9333333174121898,5,7
UNII:BTY153760O,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-2.0358818516091852,5,7
NCIT:C38033,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-2.0363919956224934,5,7
CHEBI:8485,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-2.055959796766439,5,7
NCIT:C171647,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-2.258482817281623,5,7
MONDO:0001847,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-2.2695172040558527,5,7
CHEBI:8024,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-2.341840130794094,5,7
UNII:P188ANX8CK,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-2.3751415942172605,5,7
UNII:6T8C155666,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-3.307634864592048,5,7
CHEBI:42355,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-3.312419009558049,5,7
UNII:4Z63YK6E0E,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-4.043897283722248,5,7
CHEBI:94514,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-4.409324203466231,5,7
UNII:DQ448MW7KS,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-8.141443630488936,5,7
HP:0000790,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-8.952837139995774,5,7
CHEBI:79699,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-9.428857500181998,5,7
HP:0030985,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-10.069900380231573,5,7
HP:0032473,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-10.076982980826084,5,7
UNII:O43472U9X8,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-11.070467101636996,5,7
UNII:6A901E312A,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-11.47465539687317,5,7
SNOMEDCT:197354009,biolink:associated_with_decreased_likelihood_of_concurrent,HP:0000739,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.8761500144827434,NA,-16.19792521420952,5,7
CHEBI:59673,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,7.809234021862501,4,7
MONDO:0005010,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,7.149531772475376,4,7
MONDO:0005311,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,5.969848099597875,4,7
CHEBI:28787,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,3.5055411688906775,4,7
CHEBI:6060,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,3.0233166773460813,4,7
MONDO:0004967,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,2.5587150886737855,4,7
HP:0100724,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,2.5407708294614593,4,7
HP:0002059,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,2.408262252778485,4,7
HP:0100749,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.9524100531084876,4,7
UNII:25ADE2236L,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.8282476183975773,4,7
MONDO:0015517,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.6935134734687873,4,7
MONDO:0005269,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.6746871128639376,4,7
CHEBI:15882,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.6607933468566132,4,7
MONDO:0011996,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.6563762092319285,4,7
MONDO:0006805,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.6036164627077008,4,7
MONDO:0005009,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.5723164856870517,4,7
MONDO:0005294,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.5647298247385275,4,7
MONDO:0018874,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.5502380622395966,4,7
MONDO:0002277,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.5443438480407972,4,7
HP:0002094,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.5363326492056217,4,7
MONDO:0007972,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.526377602926345,4,7
UNII:PP0SHH6V16,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.4912242001635014,4,7
NCIT:C146650,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.4363723868566642,4,7
HP:0004417,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.43417815197043,4,7
NCIT:C3588,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.4242430247687443,4,7
HP:0003115,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.409036817341332,4,7
MONDO:0004648,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.3902982238890835,4,7
MONDO:0042981,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.3695355538507121,4,7
HP:0003077,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.3620880246289444,4,7
MONDO:0005904,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.357608911720486,4,7
MONDO:0005044,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.3497491781811455,4,7
MONDO:0004670,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.316120556266225,4,7
MONDO:0005100,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.2982736849424796,4,7
CHEBI:4325,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.2947452373095893,4,7
HP:0003119,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.2765400890351801,4,7
MONDO:0006727,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.2465527322888346,4,7
MONDO:0020311,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.2463925199144583,4,7
CHEBI:6754,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.233158647845573,4,7
HP:0003124,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.2319328543484214,4,7
MONDO:0005068,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.2235483219691363,4,7
NCIT:C50815,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.1836360962478467,4,7
MONDO:0005002,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.1316956700961258,4,7
MONDO:0005546,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.1141515230660575,4,7
MONDO:0004981,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.107673122451974,4,7
MONDO:0006011,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.067549246317284,4,7
MONDO:0024317,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.0528307620281012,4,7
MONDO:0001583,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.042052143215548,4,7
HP:0031352,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.032402590989484,4,7
CHEBI:42758,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.0312912443914846,4,7
UNII:I031V2H011,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,1.0107198578689756,4,7
UNII:I16QD7X297,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.9844440264905573,4,7
MONDO:0005300,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.9773954180180657,4,7
CHEBI:4466,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.9768524691471018,4,7
MONDO:0007140,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.9707507382549195,4,7
HP:0001962,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.9644497134372562,4,7
MONDO:0002771,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.939529311061284,4,7
MONDO:0011849,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.9267390715096825,4,7
MONDO:0044907,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.9177956371159224,4,7
MONDO:0004868,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.9130744852817536,4,7
CHEBI:77736,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.8985214128815902,4,7
CHEBI:39585,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.8845423956885765,4,7
MONDO:0005147,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.8832930181569161,4,7
CHEBI:9321,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.8805237469644718,4,7
MONDO:0017276,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.8643138328221396,4,7
MONDO:0005148,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.8633428284365089,4,7
MONDO:0043693,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.85916953077311,4,7
CHEBI:8024,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.8261748368137622,4,7
NCIT:C116994,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.8205367916217299,4,7
CHEBI:78734,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.8022469906162293,4,7
CHEBI:15365,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.8021853241243152,4,7
CHEBI:9332,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.799176237116037,4,7
CHEBI:31440,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.7844180183428429,4,7
MONDO:0011122,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.7841314802408803,4,7
CHEBI:135738,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.7755690708047827,4,7
HP:0001873,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.7746072689606103,4,7
CHEBI:28001,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.7545898474698268,4,7
HP:0003326,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.725878684858767,4,7
MONDO:0005015,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.7200446146128484,4,7
SNOMEDCT:191519005,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.7024015453061352,4,7
CHEBI:27732,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6882471810616203,4,7
MONDO:0001119,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6845229945868926,4,7
SNOMEDCT:709073001,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6700786451359366,4,7
HP:0001649,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6695944852694173,4,7
HP:0011900,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6683057954645715,4,7
HP:0008202,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6574624742223716,4,7
MONDO:0008383,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.652267083587445,4,7
HP:0000969,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6500665682151043,4,7
HP:0010535,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6472941360172827,4,7
MONDO:0007186,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.640715582199683,4,7
CHEBI:6904,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6375968769309586,4,7
HP:0025181,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6302227963180116,4,7
MONDO:0005391,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6253014264733641,4,7
MONDO:0001356,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6215748178892391,4,7
MONDO:0005314,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6182230431133655,4,7
SNOMEDCT:386033004,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6171789092820724,4,7
MONDO:0001741,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6113553515178239,4,7
CHEBI:15407,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.611090883473888,4,7
HP:0200123,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.6094625458597904,4,7
CHEBI:4469,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.5878156573012995,4,7
HP:0012189,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.5685941122168291,4,7
UNII:LKC0U3A8NJ,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.5677075274111913,4,7
HP:0002385,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.5599547742094582,4,7
UNII:T2410KM04A,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.553894790137658,4,7
CHEBI:2637,biolink:associated_with_increased_likelihood_of_concurrent,HP:0001681,RO:0003308,EHR Risk Provider (Multiomics),2021-05-07,biolink:Association,Logistic Regression,0.9698909697723301,NA,0.5410907694009144,4,7
